Tweet ID,Full Text,Preprocessed Text
R13TWNB08KRP25,Product is good and it worked perfectly till now. Now a small problem has come upSince the product is covered under guarantee I would like some technical to come and fix the problem. Please let me know whether this is possible.,product good worked perfectly till small problem come upsince product covered guarantee like technical come fix problem let know possible
R34KCAGYQ6KOT,Cartridge gets over pretty fast....50-60 pages and thats it...not for a regular userShould have read the reviews before buying this....,cartridge gets pretty fast5060 pages thats itnot regular usershould read reviews buying
R2VHHBIRJ3YK4G,The good printer which can be use easily but the most dislike is the distributor provide the almost finished cartridges...,good printer use easily dislike distributor provide finished cartridges
R2CJWF3M4F8A4A,Print quality is good. But installation is very slow. We are not able to get the details.,print quality good installation slow able details
RPJ53AG6Q2JVO,this product is good.......... but this ink price is very high.............if you buy this hp805 ink4times you can buy this printer second time.......but the wire is short........but product is not bad ........ good.,product good ink price highif buy hp805 ink4times buy printer second timebut wire shortbut product bad good
R37I1OD0G41A8O,Good printer for personal use. No problem with connectivity and print quality. But the only issue is that theink get used very faster.,good printer personal use problem connectivity print quality issue theink used faster
R2V93SY62E3MX4,Couldn't really pair using mobile but was able to pair with Mac using wifi Direct. Very limited instructions provided. Had to press a few buttons to print out instructions stored in the printer itself. So took some time to figure it out. Connection using usb was instantaneous. Works just fine. Cartridge was included and printer displays cartridge left. Happy with it for now.,really pair using mobile able pair mac using wifi direct limited instructions provided press buttons print instructions stored printer took time figure connection using usb instantaneous works just fine cartridge included printer displays cartridge left happy
R11J3ZXLVRUUTJ,Weightless Easy to fix cartridge and simple steps to installed driver but unlike thing is still could not able to print wireless even though after installing app,weightless easy fix cartridge simple steps installed driver unlike thing able print wireless installing app
R2WR6O071F1NA3,Printer is good but the cartridges gets over very fast. The Tri color cartridges was used up after printing around 12 pcs of A4 size paper on single page per paper and the ink is quite expensive. Even though the printer is good but due to the above reason will not recommend anyone.,printer good cartridges gets fast tri color cartridges used printing 12 pcs a4 size paper single page paper ink quite expensive printer good reason recommend
R1WQVLU1VFMP3P,"NOT as per the mentioned in the description. There are many other options to go for BUT this. The best thing I could say about this; is it has printed 5 pages at one go. Now you can consider it ""sarcasm"" or whatever.",mentioned description options best thing say printed 5 pages consider sarcasm
R1FM7EZ523GPDD,Printer is good very goodBut print cost per page is very highI have not got any cd for the installation of driverIt can print approx 160 colour and 180 black,printer good goodbut print cost page highi got cd installation driverit print approx 160 colour 180 black
R2K6F9XTWJ6OU9,good quality print. but connectivity issues arises sometimes. capability to be added as a network printer. hp service is real good. when a problem occurred to the scanner they came and changed the scanner assembly. 1 disadvantage is the printer ink is costly and it will be finished very fast.,good quality print connectivity issues arises capability added network printer hp service real good problem occurred scanner came changed scanner assembly 1 disadvantage printer ink costly finished fast
